ScripCode,ScripId,BSE Exclusive,Status,GroupName,GSM,Unsolicited_SMS,Long_Term_Additional_Surveillance_Measure (Long Term ASM),Insolvency_Resolution_Process(IRP),Short_Term_Additional_Surveillance_Measure (Short Term ASM),Default,ICA,Pledge
526823,RAJINFRA,Y,A,X,100,100,100,100,1,100,100,100
526821,DAICHI,Y,A,X,100,100,100,100,100,100,100,100
526817,CHEVIOT,Y,A,X,100,100,1,100,100,100,100,100
526813,RAGHUNAT,Y,A,XT,100,100,100,100,100,100,100,100
526807,SEAMECLTD,N,A,T,100,100,100,100,100,100,100,100
526801,PSL,N,S,B,100,100,100,0,100,100,100,100
526799,UNQTYMI,Y,A,XT,1,100,100,100,100,100,100,100
526797,GREENPLY,N,A,A,100,100,100,100,100,100,100,100
526795,MHSGRMS,Y,A,ZP,0,100,100,100,100,100,100,100
526783,DRAGARWQ,Y,A,X,100,100,100,100,1,100,100,100
526775,VALIANT,Y,A,XT,100,100,100,100,100,100,100,100
526773,PRESSURS,Y,S,X,100,100,100,100,100,100,100,100
526761,HOWARHO,Y,A,X,100,100,1,100,100,100,100,100
526755,VELHO,Y,A,X,100,100,100,100,100,100,100,100
526753,KRIPIND,Y,S,X,100,100,100,100,100,100,100,100
526751,GRATEXI,Y,A,XT,0,100,100,100,100,100,100,100
526747,PGFOILQ,Y,A,XT,100,100,100,100,100,100,100,100
526741,CREDENCE,Y,S,X,100,100,100,100,100,100,100,100
526739,SHAWGELTIN,Y,A,X,100,100,100,100,100,100,100,100
526737,CORPOCO,Y,A,XT,100,100,100,100,100,100,100,100
526735,EXCAST,Y,S,Z,100,100,100,100,100,100,100,100
526731,BRIGHTBR,Y,A,X,100,100,100,100,100,100,100,100
526729,GOLDIAM,N,A,B,100,100,100,100,100,100,100,100
526727,GARNET,Y,A,X,100,100,100,100,100,100,100,100
526725,SANDESH,N,A,B,100,100,100,100,100,100,100,100
526723,NTCIND,Y,A,XT,100,100,100,100,100,100,100,100
526721,NICCOPAR,Y,A,X,100,100,100,100,100,100,100,100
526717,HPBL,Y,A,Z,100,100,100,0,100,100,100,100
526711,ADARSHPL,Y,A,X,100,100,100,100,100,100,100,100
526709,BITS,Y,S,XT,6,100,100,100,100,100,100,100
526707,ALCHEM,N,S,Z,100,100,100,100,100,100,100,100
526705,ELEMARB,Y,A,X,100,100,100,100,100,100,100,100
526703,ECOPLAST,Y,A,X,100,100,100,100,100,100,100,100
526689,FENOPLAS,Y,S,Z,100,100,100,100,100,100,100,100
526687,POLOHOT,Y,A,Z,100,100,100,100,100,100,100,100
526683,HOTELRUGBY,N,A,T,1,100,100,100,100,100,100,100
526677,DALALSTCOM,N,A,T,2,100,100,100,100,100,100,100
526675,TIRTPLS,Y,S,XT,100,100,100,100,100,100,100,100
526671,MKEL,Y,S,Z,100,100,100,100,100,100,100,100
526668,KAMATHOTEL,N,A,B,100,100,1,100,100,100,100,100
526666,BIL,N,A,B,100,100,100,100,100,100,100,100
526662,ARENTERP,N,A,B,100,100,100,100,100,100,100,100
526654,THAKDEV,Y,A,X,100,100,100,100,100,100,100,100
526652,CALSREF,Y,S,Z,6,100,100,0,100,100,100,100
526650,TFCILTD,N,A,B,100,100,100,100,100,100,100,100
526642,MIRZAINT,N,A,B,100,100,100,100,100,100,100,100
526640,RAYALEMA,Y,A,XT,100,100,100,100,100,100,100,100
526638,TEXELIN,Y,A,X,100,100,100,100,100,100,100,100
526628,AJWAFUN,Y,A,P,0,100,100,100,100,100,100,100
526622,MFLINDIA,Y,A,X,100,100,100,100,100,100,100,100
526616,NATPLAS,Y,A,X,100,100,100,100,100,100,100,100
526614,EXPOGAS,Y,A,X,100,100,1,100,100,100,100,100
526612,BLUEDART,N,A,A,100,100,100,100,100,100,100,100
526608,ELECTHERM,N,A,B,100,100,100,100,100,100,100,100
526604,LIPPISYS,Y,A,XT,2,100,100,100,100,100,100,100
526598,GUJNFLY,Y,S,XT,100,100,100,100,100,100,100,100
526596,LIBERTSHOE,N,A,B,100,100,100,100,100,100,100,100
526594,BNANJEN,Y,S,Z,100,100,100,100,100,100,100,100
526588,PHOTOQUP,Y,A,X,100,100,100,100,100,100,100,100
526586,WIMPLAST,Y,A,X,100,100,100,100,100,100,100,100
526582,TPLPLAST,N,A,B,100,100,100,100,100,100,100,100
526576,TECHIN,N,A,T,100,100,100,100,100,100,100,100
526574,ENTRINT,Y,A,X,100,100,100,100,100,100,100,100
526570,MIDWEST,Y,S,XT,3,100,100,100,100,100,100,100
526568,LONTE,Y,A,XT,100,100,100,100,100,100,100,100
526558,JAMEHOT,Y,S,Z,100,100,100,0,100,100,100,100
526554,SALGUTI,Y,A,XT,100,100,100,100,100,100,100,100
526550,CCHHL,N,A,B,100,100,100,100,100,100,100,100
526546,CHOKSILA,Y,A,XT,100,100,100,100,100,100,100,100
526544,SCANPGEOM,Y,A,X,100,100,1,100,100,100,100,100
526538,MAXIMAA,Y,S,Z,100,100,100,100,100,100,100,100
526532,SFPIL,Y,A,X,100,100,100,100,100,100,100,100
526530,SUDIN,Y,S,XT,100,100,100,100,100,100,100,100
526525,WWALUM,Y,A,XT,0,100,100,100,100,100,100,100
526523,JAYENGY,Y,S,Z,6,100,100,100,100,100,100,100
526521,SANGHIIND,N,A,B,100,100,100,100,100,100,100,1
526519,ALPINEHOU,Y,A,X,100,100,100,100,100,100,100,100
526512,INTLNKP,Y,S,Z,100,100,100,0,100,100,100,100
526508,SHAHISHIP,Y,S,XT,0,100,100,100,100,100,100,100
526506,SYSTMTXC,Y,A,X,100,100,1,100,100,100,100,100
526504,DOLPHMED,Y,A,XT,100,100,100,100,100,100,100,100
526500,STRGRENWO,Y,A,XT,100,100,100,100,100,100,100,100
526494,PROMACT,Y,A,X,0,100,100,100,100,100,100,100
526492,RISHIROOP,Y,A,X,100,100,100,100,100,100,100,100
526490,PRATIK,Y,A,XT,2,100,100,100,100,100,100,100
526488,AARVINFRA,Y,A,P,0,100,100,100,100,100,100,100
526483,EDUEXEL,Y,S,Z,100,100,100,100,100,100,100,100
526481,PHOENXINTL,Y,A,XT,100,100,100,100,100,100,100,100
526479,SKYIND,Y,A,X,100,100,100,100,100,100,100,100
526477,SAENTER,Y,A,XT,1,100,100,100,100,100,100,100
526473,ELEFLOR,Y,A,X,100,100,100,100,100,100,100,100
526471,WINSOMBR,Y,A,XT,100,100,100,100,100,100,100,100
526468,EUROLED,Y,A,XT,100,100,100,100,100,100,100,100
526445,INDRANIB,Y,A,XT,100,100,100,100,100,100,100,100
526443,DATASOFT,Y,S,XT,4,100,100,100,100,100,100,100
526441,VISIONCINE,Y,A,XT,2,100,100,100,100,100,100,100
526439,AMBIT,Y,S,XT,100,100,100,100,100,100,100,100
526435,PERFEPA,Y,A,X,100,100,100,100,100,100,100,100
526433,ASMTEC,Y,A,X,100,100,100,100,100,100,100,100
526431,WELTI,Y,A,XT,0,100,100,100,100,100,100,100
526423,KRITIIND,N,A,B,100,100,100,100,100,100,100,100
526415,OKPLA,Y,A,XT,100,100,100,100,100,100,100,100
526409,KKALPANAIND,Y,A,X,100,100,1,100,100,100,100,100
526407,RPIL,Y,A,X,100,100,1,100,100,100,100,100
526397,ALPHAGEO,N,A,B,100,100,100,100,100,100,100,100
526385,GUJPE,Y,S,P,100,100,100,100,100,100,100,100
526381,PATINTLOG,N,A,B,100,100,1,100,100,100,100,100
526373,CINDHO,Y,A,X,0,100,100,100,100,100,100,100
526371,NMDC,N,A,A,100,100,100,100,100,100,100,100
526367,GANESHHOUC,N,A,B,100,100,100,100,100,100,100,100
526365,SWARNSAR,Y,A,X,100,100,100,100,1,100,100,100
526355,DUROPACK,Y,A,XT,100,100,100,100,100,100,100,100
526349,PARTIND,Y,A,ZP,0,100,100,100,100,100,100,100
526345,PANJON,Y,S,X,100,100,100,100,100,100,100,100
526335,SHREYASI,Y,A,XT,100,100,100,100,100,100,100,100
526331,ADVMULT,Y,S,P,100,100,100,100,100,100,100,100
526325,ORIENTLTD,N,A,B,100,100,100,100,100,100,100,100
526321,MNYRPLA-B,Y,S,Y,100,100,100,100,100,100,100,100
526315,DIVSHKT,Y,A,X,100,100,100,100,100,100,100,100
526313,NUTECH,Y,S,Z,100,100,100,100,100,100,100,100
526301,MEDINOV,Y,A,XT,100,100,100,100,100,100,100,100
526299,MPHASIS,N,A,A,100,100,100,100,100,100,100,100
526285,DIVYAJYQ,Y,S,Z,100,100,100,0,100,100,100,100
526269,CRSTCHM,Y,A,XT,100,100,100,100,100,100,100,100
526263,MOLDTEK,N,A,B,100,100,100,100,100,100,100,100
526251,MIDEASTP,Y,A,X,100,100,100,100,100,100,100,100
526247,PREMEXPLQ,N,A,B,100,100,100,100,100,100,100,100
526241,AMRAPLIN,Y,A,X,100,100,100,100,100,100,100,100
526237,MORGAN,Y,A,X,100,100,100,100,100,100,100,100
526235,MERCATOR,N,A,B,100,100,100,0,100,100,100,100
526231,STDSFAC,Y,A,XT,100,100,100,100,100,100,100,100
526227,FILATEX,N,A,B,100,100,100,100,100,100,100,100
526225,BLOOM,Y,A,X,0,100,100,100,100,100,100,100
526217,HITECHCORP,N,A,B,100,100,100,100,100,100,100,100
526211,SURJIND,Y,A,XT,100,100,100,100,100,100,100,100
526195,NOGMIND,Y,A,XT,0,100,100,100,100,100,100,100
526193,ROYALCU,Y,A,XT,100,100,100,100,100,100,100,100
526187,ASHRAM,Y,A,XT,0,100,100,100,100,100,100,100
526181,CROMAKM,Y,S,Y,100,100,100,100,100,100,100,100
526179,LUDLOWJUT,Y,A,X,100,100,100,100,100,100,100,100
526173,ANDREWYU,Y,A,B,100,100,100,100,100,100,100,100
526169,MULTIBASE,Y,A,X,100,100,100,100,100,100,100,100
526161,SPENTA,Y,A,XT,100,100,100,100,100,100,100,100
526159,NIKHILAD,Y,A,X,100,100,100,100,100,100,100,100
526143,MPL,Y,A,X,0,100,100,100,100,100,100,100
526141,COMDI,Y,S,XT,100,100,100,100,100,100,100,100
526139,TRABI,Y,A,XT,1,100,100,100,100,100,100,100
526137,SHETR,Y,A,X,100,100,100,100,100,100,100,100
526133,SUPERTEX,Y,A,X,100,100,100,100,100,100,100,100
526125,ARHNTTO,Y,A,XT,0,100,100,100,100,100,100,100
526117,SHERVANI,Y,A,X,100,100,100,100,100,100,100,100
526115,KARANWO,Y,S,XT,3,100,100,100,100,100,100,100
526113,UNRYLMA,Y,A,XT,0,100,100,100,100,100,100,100
526095,RALEGRA,Y,A,XT,100,100,100,100,100,100,100,100
526093,SATHAISPAT,N,S,T,4,100,100,0,100,100,100,100
526091,RANCC,Y,S,P,100,100,100,100,100,100,100,100
526085,SGARRES,Y,S,ZP,100,100,100,100,100,100,100,100
526081,SCAGRO,Y,A,XT,1,100,100,100,100,100,100,100
526075,VINRKLB,Y,S,Z,0,100,100,100,100,100,100,100
526073,GALXBRG,Y,A,XT,100,100,100,100,100,100,100,100
526071,STELLANT,Y,A,XT,0,100,100,100,100,100,100,100
526067,KCCLPLASTC,Y,S,Z,100,100,100,100,100,100,100,100
526043,POLYCHMP,Y,A,X,100,100,100,100,100,100,100,100
526027,CUBEXTUB,N,A,B,100,100,100,100,100,100,100,100
526025,GLOBUSCON,Y,A,XT,100,100,100,100,100,100,100,100
526009,PROCAL,Y,S,XT,0,100,100,100,100,100,100,100
526001,JAUSPOL,Y,A,X,0,100,100,100,100,100,100,100
524828,BDH,Y,A,X,100,100,100,100,100,100,100,100
524824,BALPHARMA,N,A,B,100,100,100,100,100,100,100,100
524820,PANAMAPET,N,A,B,100,100,100,100,100,100,100,100
524818,DYNAMIND,Y,A,X,100,100,100,100,100,100,100,100
524816,NATCOPHARM,N,A,A,100,100,100,100,100,100,100,100
524808,PHYTO,Y,A,X,0,100,100,100,100,100,100,100
524804,AUROPHARMA,N,A,A,100,100,100,100,100,100,100,100
524796,VARDHCH,Y,S,ZP,100,100,100,100,100,100,100,100
524790,EVERESTO,Y,A,X,100,100,100,100,100,100,100,100
524774,NGLFINE,Y,A,XT,100,100,4,100,100,100,100,100
524768,EMMESSA,Y,A,X,100,100,100,100,100,100,100,100
524764,NUTRA,Y,S,Z,100,100,100,100,100,100,100,100
524754,GUJMEDI,Y,S,Z,100,100,100,100,100,100,100,100
524752,DECIPHER,Y,A,X,100,100,100,100,100,100,100,100
524748,LINKPH,Y,A,X,100,100,100,100,100,100,100,100
524743,FISCHER,Y,A,XT,1,100,100,100,100,100,100,100
524742,CAPPL,N,A,A,100,100,100,100,100,100,100,100
524735,HIKAL,N,A,A,100,100,1,100,100,100,100,100
524731,JENBURPH,Y,A,X,100,100,100,100,100,100,100,100
524727,SDL,Y,A,X,100,100,100,100,100,100,100,100
524723,BIJHANS,Y,A,XT,0,100,100,100,100,100,100,100
524717,TITANBIO,Y,A,X,100,100,100,100,100,100,100,100
524715,SUNPHARMA,N,A,A,100,100,100,100,100,100,100,100
524711,VISTAPH,Y,A,XT,100,100,100,100,100,100,100,100
524709,NACLIND,N,A,B,100,100,100,100,100,100,100,100
524703,SANDUPHQ,Y,A,X,100,100,100,100,100,100,100,100
524699,KILBURNC,Y,S,Z,100,100,100,0,100,100,100,100
524695,ASIANFR,Y,S,P,100,100,100,100,100,100,100,100
524689,PARENTLD,N,S,T,3,100,100,100,100,100,100,100
524687,BASANTGL,Y,A,X,100,100,100,100,100,100,100,100
524675,KABSON,Y,A,XT,100,100,100,100,100,100,100,100
524671,PINKCHM,Y,S,Y,100,100,100,100,100,100,100,100
524669,HESTERBIO,N,A,A,100,100,100,100,100,100,100,100
524667,SOTL,N,A,B,100,100,100,100,100,100,100,100
524663,BIBCL,Y,A,T,100,100,100,100,100,100,100,100
524661,WELCURE,Y,A,XT,1,100,100,100,100,100,100,100
524654,NATCAPSUQ,Y,A,X,100,100,100,100,1,100,100,100
524652,INDSWFTLTD,N,A,B,100,100,1,100,100,100,100,100
524648,INDOAMIN,Y,A,X,100,100,3,100,100,100,100,100
524642,SIKOZY,Y,A,X,0,100,100,100,100,100,100,100
524640,ARCHITORG,Y,A,X,100,100,100,100,100,100,100,100
524636,SSORGS,Y,A,XT,100,100,100,100,100,100,100,100
524634,ALUFLUOR,Y,A,X,100,100,100,100,100,100,100,100
524632,SHUKRAPHAR,Y,A,X,1,100,100,100,100,100,100,100
524628,PARKERAC,Y,A,X,0,100,100,100,100,100,100,100
524624,GAGAN,Y,A,XT,100,100,100,100,100,100,100,100
524622,ISTRNETWK,Y,A,XT,0,100,100,100,100,100,100,100
524614,INDXTRA,Y,A,XT,100,100,100,100,100,100,100,100
524610,RATHIGRA,Y,S,Z,100,100,100,0,100,100,100,100
524606,BERLDRG,Y,A,X,100,100,100,100,100,100,100,100
524604,KAMRLAB,Y,A,P,0,100,100,100,100,100,100,100
524602,SHIVMED,Y,S,Z,100,100,100,0,100,100,100,100
524598,AKSCHEM,N,A,B,100,100,100,100,100,100,100,100
524594,ASHOKALC,Y,A,X,100,100,100,100,100,100,100,100
524592,JDORGOCHEM,Y,A,XT,0,100,100,100,100,100,100,100
524590,HEMORGANIC,Y,A,X,0,100,100,100,100,100,100,100
524588,EMEDTECH,Y,S,Z,100,100,100,100,100,100,100,100
524582,TIRUSTA,Y,A,XT,100,100,100,100,100,100,100,100
524580,PRIYALT,Y,A,XT,0,100,100,100,100,100,100,100
524576,VIVIDIND,Y,A,X,100,100,100,100,100,100,100,100
524572,PHARMAID,Y,A,XT,0,100,100,100,100,100,100,100
524570,PODARPIGQ,N,A,B,100,100,100,100,100,100,100,100
524564,GAYATRIBI,Y,A,XT,100,100,100,100,100,100,100,100
524558,NEULANDLAB,N,A,A,100,100,100,100,100,100,100,100
524548,SHARMEH,Y,S,P,100,100,100,100,100,100,100,100
524546,SHABCHM,Y,S,P,0,100,100,100,100,100,100,100
524542,SUKHJITS,Y,A,X,100,100,100,100,100,100,100,100
524540,SECHE,Y,S,Z,6,100,100,100,100,100,100,100
524534,BHASKAGR,Y,A,XT,100,100,100,100,100,100,100,100
524522,LAFFANSQ,Y,A,XT,100,100,100,100,100,100,100,100
524520,KMCSHIL,Y,A,XT,100,100,100,100,100,100,100,100
524518,KREBSBIO,N,A,B,100,100,1,100,100,100,100,100
524516,BACPHAR,Y,A,XT,2,100,100,100,100,100,100,100
524514,TULASEEBIOE,Y,A,ZP,0,100,100,100,100,100,100,100
524506,CORALAB,Y,A,X,100,100,100,100,100,100,100,100
524504,REVAORG,Y,S,P,100,100,100,100,100,100,100,100
524502,RAAJMEDI,Y,A,P,100,100,100,100,100,100,100,100
524500,KILITCH,N,A,B,100,100,100,100,100,100,100,100
524494,IPCALAB,N,A,A,100,100,100,100,100,100,100,100
524488,SVCIND,Y,A,XT,100,100,100,100,100,100,100,100
524480,RIDDHI,Y,A,X,100,100,100,100,100,100,100,100
524470,SYNCOMF,Y,A,X,100,100,1,100,100,100,100,100
524458,INDOEURO,Y,A,XT,0,100,100,100,100,100,100,100
524444,EVEXIA,Y,A,X,100,100,100,100,100,100,100,100
524440,CAMEXLTD,Y,A,X,100,100,100,100,100,100,100,100
524434,ASINPET,Y,A,XT,100,100,100,100,100,100,100,100
524414,NORRIS,Y,A,X,0,100,100,100,100,100,100,100
524412,AREYDRG,N,A,B,100,100,100,100,100,100,100,100
524408,UNIVSTAR,Y,A,XT,100,100,100,100,100,100,100,100
524404,MARKSANS,N,A,A,100,100,100,100,100,100,100,100
524400,ISHITADR,Y,A,X,100,100,100,100,100,100,100,100
524396,BIOFILCHEM,N,A,B,100,100,100,100,100,100,100,100
524394,VIMTALABS,N,A,B,100,100,100,100,100,100,100,100
524388,CRAZYINF,Y,S,Z,100,100,100,100,100,100,100,100
524372,ORCHIDPHAR,N,A,T,100,100,4,0,100,100,100,100
524370,BODALCHEM,N,A,A,100,100,100,100,100,100,100,100
524366,CLARIND,Y,S,Y,100,100,100,100,100,100,100,100
524348,AARTIDRUGS,N,A,A,100,100,100,100,100,100,100,100
524342,INDOBORAX,Y,A,X,100,100,100,100,100,100,100,100
524336,SHHARICH,Y,A,X,100,100,100,100,100,100,100,100
524332,BCLIL,N,A,B,100,100,100,100,100,100,100,100
524330,JAYAGROGN,N,A,B,100,100,100,100,100,100,100,100
524324,SEYAIND,N,A,B,100,100,100,0,100,100,100,100
524322,KABRADG,Y,S,XT,4,100,100,100,100,100,100,100
524316,HINPHOT,Y,S,Y,100,100,100,100,100,100,100,100
524314,GUJTERC,Y,A,X,1,100,100,100,100,100,100,100
524288,AIMCOPEST,Y,A,X,100,100,100,100,100,100,100,100
524280,KOPRAN,N,A,B,100,100,1,100,100,100,100,100
524264,UNIMERQ,Y,S,Z,100,100,100,100,100,100,100,100
524250,LALITPL,Y,S,Y,100,100,100,100,100,100,100,100
524238,GUJINJEC,Y,S,X,100,100,100,100,100,100,100,100
524230,RCF,N,A,A,100,100,100,100,100,100,100,100
524226,GAEL,N,A,A,100,100,100,100,100,100,100,100
524218,RESONANCE,Y,A,X,100,100,100,100,100,100,100,100
524212,WANBURY,N,A,T,100,100,100,100,100,100,100,100
524210,PNTKYOR,Y,S,XT,3,100,100,100,100,100,100,100
524208,AARTIIND,N,A,A,100,100,100,100,100,100,100,100
524204,TEEAI,Y,S,Z,100,100,100,100,100,100,100,100
524202,LACTOSE,Y,A,X,100,100,1,100,100,100,100,100
524200,VINATIORGA,N,A,A,100,100,100,100,100,100,100,100
524174,KESARPE,Y,S,Z,100,100,100,100,100,100,100,100
524164,IOLCP,N,A,A,100,100,100,100,100,100,100,100
524156,TCMLMTD,Y,A,XT,100,100,100,100,100,100,100,100
524136,PCCOSMA,Y,A,X,100,100,100,100,100,100,100,100
524129,VINYLINDIA,N,A,B,100,100,1,100,100,100,100,100
524109,KABRAEXTRU,N,A,B,100,100,100,100,100,100,100,100
524091,ACRYSIL,N,A,B,100,100,100,100,100,100,100,100
524080,HARLETH,Y,A,XT,100,100,100,100,100,100,100,100
524075,ALBERTDA,N,A,B,100,100,100,100,100,100,100,100
524055,PANIDPR,Y,S,ZP,100,100,100,100,100,100,100,100
524051,POLYPLEX,N,A,A,100,100,100,100,100,100,100,100
524046,PETPLST,Y,S,Z,100,100,100,100,100,100,100,100
524038,VENLONENT,Y,A,XT,0,100,100,100,100,100,100,100
524037,RAMAPHO,Y,A,X,100,100,1,100,100,100,100,100
524031,PATIDAR,Y,A,XT,1,100,100,100,100,100,100,100
524019,KINGFA,N,A,B,100,100,100,100,100,100,100,100
524013,HINFLUR,Y,A,B,100,100,100,100,100,100,100,100
524009,RAASHIF,Y,S,Y,100,100,100,100,100,100,100,100
524000,POONAWALLA,N,A,A,100,100,100,100,100,100,100,100
523896,APIL,Y,A,XT,100,100,100,100,100,100,100,100
523890,DSKULKARNI,N,S,Z,100,100,100,0,100,100,100,100
523888,VRWODAR,Y,A,ZP,0,100,100,100,100,100,100,100
523878,TOTEX,Y,S,Z,100,100,100,100,100,100,100,100
523876,JYOTIOVR,Y,S,Z,100,100,100,100,100,100,100,100
523874,PRECISION,Y,A,X,1,100,100,100,100,100,100,100
523868,UBEINDL,Y,S,Y,100,100,100,100,100,100,100,100
523862,PIFL,Y,A,XT,100,100,100,100,100,100,100,100
523850,AXTEL,Y,A,X,100,100,100,100,100,100,100,100
523846,SKYSS,Y,S,Z,100,100,100,100,100,100,100,100
523844,CONSTRONIC,Y,A,XT,2,100,100,100,100,100,100,100
523842,SUPTANERY,Y,A,X,100,100,100,100,100,100,100,100
523840,INNOVTEC,Y,A,X,100,100,100,100,100,100,100,100
523838,SIMPLEXINF,N,A,B,100,100,100,100,100,100,100,100
523836,GUJRAFIA,N,A,T,100,100,100,100,100,100,100,100
523834,MANGALW,Y,S,Y,100,100,100,100,100,100,100,100
523832,MUKATPIP,Y,A,XT,100,100,100,100,100,100,100,100
523828,MENONBE,N,A,B,100,100,100,100,100,100,100,100
523826,SOVERDIA,Y,A,XT,100,100,100,100,100,100,100,100
523820,NEOCORP,Y,S,Z,100,100,100,0,100,100,100,100
523796,VICEROY,N,A,Z,0,100,100,0,100,100,100,100
523792,MAZDALTD,N,A,B,100,100,100,100,100,100,100,100
523790,SHUKJEW,Y,A,P,0,100,100,100,100,100,100,100
523782,MITSHI,Y,A,X,100,100,100,100,100,100,100,100
523756,SREINFRA,N,A,B,100,100,1,0,100,100,100,100
523754,MAHEPC,N,A,B,100,100,100,100,100,100,100,100
523752,IOSYSTEM,Y,A,XT,0,100,100,100,100,100,100,100
523736,DVL,N,A,B,100,100,1,100,100,100,100,100
523732,ECOBOAR,Y,A,XT,100,100,100,100,100,100,100,100
523722,SVAMSOF,Y,A,Z,100,100,100,100,100,100,100,100
523716,ASHIANA,N,A,B,100,100,100,100,100,100,100,100
523712,JMGCORP,Y,A,P,2,100,100,100,100,100,100,100
523710,SAYAJIHOTL,Y,A,XT,100,100,100,100,100,100,100,100
523708,EIMCOELECO,N,A,B,100,100,100,100,100,100,100,100
523704,MASTEK,N,A,A,100,100,1,100,100,100,100,100
523696,FORTISMLR,Y,A,X,100,100,100,100,100,100,100,100
523694,APCOTEXIND,N,A,A,100,100,100,100,100,100,100,100
523676,GOLKUNDIA,Y,A,X,100,100,100,100,100,100,100,100
523672,FLEXFO,Y,A,X,100,100,100,100,100,100,100,100
523660,WATERBASE,Y,A,A,100,100,100,100,100,100,100,100
523652,KKPLASTICK,Y,A,XT,1,100,100,100,100,100,100,100
523650,REDEXPR,Y,A,XT,100,100,100,100,100,100,100,100
523648,PLASTIBLEN,N,A,B,100,100,100,100,100,100,100,100
523642,PIIND,N,A,A,100,100,100,100,100,100,100,100
523638,IPRINGLTD,Y,A,X,100,100,100,100,100,100,100,100
523630,NFL,N,A,A,100,100,100,100,100,100,100,100
523628,PODDAR,N,A,B,100,100,100,100,100,100,100,100
523620,PHRMASI,Y,A,XT,0,100,100,100,100,100,100,100
523618,DREDGECORP,N,A,A,100,100,100,100,100,100,100,100
523610,ITI,N,A,A,100,100,100,100,100,100,100,100
523606,SIKA,Y,A,X,100,100,100,100,1,100,100,100
523598,SCI,N,A,A,100,100,100,100,100,100,100,100
523594,KUNSTOFF,Y,A,X,100,100,100,100,100,100,100,100
523586,INDTONER,Y,A,X,100,100,100,100,100,100,100,100
523574,FEL,N,A,B,100,100,100,100,100,100,100,100
523566,MARBU,Y,A,X,100,100,1,100,100,100,100,100
523558,SWISSMLTRY,Y,S,XT,3,100,100,100,100,100,100,100
523550,KRYPTONQ,Y,A,X,0,100,100,100,100,100,100,100
523544,MONEL,Y,S,Z,100,100,100,0,100,100,100,100
523539,PRECWIRE,N,A,B,100,100,100,100,100,100,100,100
523537,APMIN,Y,A,X,100,100,100,100,1,100,100,100
523523,RAINBOWPAP,N,S,Z,100,100,100,0,100,100,100,100
523519,UNIOFFICE,Y,A,XT,2,100,100,100,100,100,100,100
523489,CMMHOSP,Y,A,XT,100,100,100,100,100,100,100,100
523483,PACIFICI,Y,A,X,100,100,100,100,1,100,100,100
523475,LOTUSCHO,Y,A,X,100,100,100,100,100,100,100,100
523467,JAIMATAG,Y,S,Z,100,100,100,100,100,100,100,100
523465,INDBNK,Y,A,T,100,100,100,100,100,100,100,100
523457,LINDEINDIA,N,A,A,100,100,100,100,100,100,100,100
523449,SHARP,Y,A,X,0,100,100,100,100,100,100,100
523445,RIIL,N,A,A,100,100,100,100,100,100,100,100
523425,SUNRAJDI,Y,A,Z,0,100,100,100,100,100,100,100
523419,TNTELE,N,A,T,100,100,100,100,100,100,100,100
523415,Coventry,Y,S,XT,0,100,100,100,100,100,100,100
523411,ADCINDIA,Y,A,X,100,100,100,100,100,100,100,100
523405,JMFINANCIL,N,A,A,100,100,100,100,100,100,100,100
523400,DETRIND,Y,S,Y,100,100,100,100,100,100,100,100
523398,JCHAC,N,A,A,100,100,100,100,100,100,100,100
523395,3MINDIA,N,A,A,100,100,100,100,100,100,100,100
523391,NAHARPOLY,N,A,B,100,100,1,100,100,100,100,100
523387,TRITON,Y,S,XT,1,100,100,100,100,100,100,100
523385,NILKAMAL,N,A,A,100,100,100,100,100,100,100,100
523384,MAHAPEXLTD,N,A,T,100,100,100,100,100,100,100,100
523373,MINID,Y,A,XT,100,100,100,100,100,100,100,100
523371,MAWANASUG,N,A,B,100,100,100,100,100,100,100,100
523369,DCMSRMIND,Y,A,X,100,100,100,100,100,100,100,100
523367,DCMSHRIRAM,N,A,A,100,100,1,100,100,100,100,100
523351,STDSHOE,Y,A,P,0,100,100,100,100,100,100,100
523343,MICROSE,Y,A,XT,0,100,100,100,100,100,100,100
523329,ELDEHSG,Y,A,X,100,100,100,100,100,100,100,100
523323,KOVAI,Y,A,B,100,100,100,100,100,100,100,100
523319,BALMLAWRIE,N,A,A,100,100,100,100,100,100,100,100
523315,PURITY,Y,A,P,100,100,100,100,100,100,100,100
523309,SHRIGANG,Y,S,XT,100,100,100,100,100,100,100,100
523301,TCPLPACK,N,A,B,100,100,100,100,100,100,100,100
523289,RAMAVISION,Y,A,X,100,100,100,100,1,100,100,100
523283,SUPERHOUSE,N,A,B,100,100,100,100,100,100,100,100
523277,GVFILM,Y,A,X,100,100,100,100,100,100,100,100
523269,ADVANIHOTR,N,A,B,100,100,1,100,100,100,100,100
523261,VENKYS,N,A,A,100,100,100,100,100,100,100,100
523260,PEARLPOLY,N,A,B,100,100,100,100,100,100,100,100
523248,MACPLASQ,Y,A,X,100,100,100,100,100,100,100,100
523246,CHOKINT,Y,S,P,100,100,100,100,100,100,100,100
523242,NBFOOT,Y,A,P,0,100,100,100,100,100,100,100
523232,CONTPTR,Y,A,XT,100,100,100,100,100,100,100,100
523230,JALPAC,Y,S,XT,100,100,100,100,100,100,100,100
523229,BHARATSE,Y,A,X,100,100,100,100,100,100,100,100
523222,SRMENERGY,Y,A,X,0,100,100,100,100,100,100,100
